EEG,Heart,Pressure,Label
164,72,120,D
181,75,126,D
181,74,122,D
154,75,133,D
151,79,133,D
192,77,126,D
170,74,124,D
177,76,121,D
177,76,129,D
169,77,120,D
199,71,140,D
185,79,128,D
164,79,126,D
150,71,126,D
155,75,135,D
159,79,127,D
189,76,121,D
190,78,138,D
163,74,132,D
150,71,124,D
162,71,133,D
183,79,139,D
153,76,134,D
151,76,129,D
159,73,135,D
160,72,136,D
199,78,121,D
193,72,136,D
171,80,129,D
162,79,129,D
157,70,133,D
179,73,133,D
156,77,140,D
159,77,121,D
196,80,133,D
191,75,135,D
162,75,124,D
197,71,139,D
154,75,129,D
192,70,133,D
179,74,130,D
198,73,134,D
187,79,120,D
177,77,139,D
184,72,138,D
152,78,132,D
182,73,128,D
161,77,125,D
160,72,121,D
169,77,125,D
172,70,125,D
199,73,130,D
179,70,133,D
180,80,134,D
196,78,124,D
191,71,127,D
184,79,136,D
177,77,129,D
150,76,132,D
161,78,120,D
152,74,129,D
170,70,136,D
187,73,128,D
198,79,126,D
190,80,133,D
194,70,124,D
195,80,123,D
186,79,136,D
162,75,137,D
193,80,125,D
175,77,136,D
177,73,124,D
189,74,139,D
187,80,140,D
157,76,125,D
200,72,121,D
184,78,122,D
151,75,137,D
200,76,122,D
151,77,129,D
174,74,123,D
159,75,135,D
176,79,140,D
191,79,140,D
156,78,126,D
183,76,126,D
189,74,122,D
176,73,129,D
198,77,120,D
173,78,140,D
168,74,127,D
154,73,123,D
182,73,137,D
186,74,133,D
173,74,130,D
179,75,127,D
193,73,129,D
172,71,131,D
195,77,140,D
169,79,134,D
186,72,132,D
183,73,139,D
157,71,138,D
164,70,124,D
151,80,123,D
196,79,120,D
195,70,127,D
179,73,133,D
199,80,128,D
169,72,134,D
189,72,139,D
183,70,120,D
188,72,127,D
151,80,128,D
165,78,133,D
156,77,126,D
200,77,132,D
172,80,120,D
184,78,125,D
169,79,129,D
183,75,120,D
183,72,137,D
158,75,139,D
162,72,133,D
185,79,139,D
157,77,135,D
196,79,140,D
156,71,140,D
166,70,130,D
195,72,127,D
165,77,124,D
154,76,136,D
191,77,140,D
159,78,132,D
199,79,129,D
177,78,121,D
163,70,121,D
194,80,134,D
199,73,128,D
179,74,129,D
199,70,128,D
152,80,122,D
195,71,138,D
194,76,131,D
188,72,124,D
187,73,125,D
176,73,129,D
176,77,123,D
171,77,120,D
154,80,136,D
190,71,131,D
160,80,140,D
193,76,123,D
175,79,135,D
160,76,139,D
165,71,125,D
175,80,131,D
187,74,123,D
164,80,132,D
194,73,133,D
171,76,122,D
191,78,140,D
181,71,127,D
163,71,134,D
176,78,126,D
161,72,138,D
196,71,124,D
172,71,140,D
193,76,121,D
175,74,127,D
150,70,139,D
188,72,126,D
163,78,122,D
187,76,124,D
167,80,128,D
192,70,140,D
173,77,140,D
176,70,134,D
150,80,122,D
183,78,128,D
150,74,125,D
181,75,130,D
163,79,123,D
180,74,134,D
169,79,127,D
197,77,139,D
191,78,137,D
184,76,129,D
174,70,131,D
184,74,131,D
173,73,124,D
180,75,132,D
188,70,131,D
197,77,132,D
160,78,137,D
151,70,125,D
171,79,127,D
167,77,128,D
163,78,138,D
171,80,127,D
168,71,129,D
170,79,138,D
163,74,123,D
166,75,128,D
195,74,129,D
199,80,125,D
167,72,126,D
158,79,136,D
190,74,134,D
179,74,140,D
171,76,126,D
161,72,130,D
179,80,129,D
179,74,135,D
187,75,124,D
199,79,129,D
182,73,124,D
157,77,122,D
161,77,135,D
157,74,129,D
191,78,126,D
172,77,129,D
196,80,125,D
157,72,134,D
164,79,130,D
154,74,128,D
192,78,136,D
196,80,136,D
150,75,132,D
166,79,126,D
174,78,124,D
198,70,135,D
151,79,132,D
162,72,136,D
193,79,135,D
176,75,138,D
184,75,130,D
199,78,128,D
161,75,133,D
198,76,130,D
199,74,138,D
165,79,123,D
172,70,125,D
162,80,130,D
181,80,125,D
153,72,127,D
175,74,133,D
170,72,121,D
153,72,139,D
167,80,139,D
164,77,135,D
197,72,133,D
181,79,131,D
168,73,136,D
194,74,132,D
150,79,139,D
187,80,132,D
158,76,123,D
153,79,127,D
173,79,130,D
150,76,127,D
194,75,135,D
192,71,125,D
156,72,139,D
197,77,139,D
150,74,125,D
193,74,128,D
157,80,125,D
156,74,120,D
193,75,127,D
160,76,120,D
154,79,129,D
186,73,139,D
182,70,138,D
170,74,126,D
169,80,133,D
160,77,127,D
150,71,138,D
174,70,135,D
168,76,130,D
167,77,127,D
160,72,138,D
153,72,132,D
150,72,125,D
196,79,121,D
158,71,122,D
170,80,123,D
175,80,128,D
176,74,123,D
162,72,123,D
151,72,129,D
158,79,121,D
160,72,122,D
154,73,128,D
164,71,139,D
200,73,139,D
199,73,128,D
197,70,137,D
190,77,135,D
194,70,135,D
187,74,132,D
161,74,130,D
158,75,133,D
198,70,124,D
168,74,128,D
163,78,129,D
187,71,127,D
159,70,122,D
170,76,127,D
189,70,140,D
158,77,133,D
162,78,134,D
151,71,129,D
187,76,131,D
161,75,134,D
162,70,137,D
194,73,122,D
158,80,135,D
165,77,121,D
179,76,136,D
184,74,131,D
156,73,132,D
188,79,125,D
174,79,124,D
200,72,123,D
158,77,138,D
189,77,137,D
194,79,125,D
186,76,140,D
158,70,139,D
179,71,126,D
152,70,138,D
172,77,124,D
196,76,134,D
194,79,131,D
162,70,127,D
170,80,120,D
153,76,136,D
181,75,127,D
166,78,126,D
171,79,127,D
181,75,139,D
173,74,139,D
178,74,137,D
181,79,131,D
181,78,134,D
161,78,137,D
169,70,134,D
185,75,135,D
158,75,129,D
189,80,127,D
177,72,134,D
187,77,137,D
198,72,131,D
169,74,121,D
196,80,126,D
185,78,138,D
171,74,125,D
187,72,132,D
184,71,124,D
160,76,135,D
168,78,139,D
199,78,129,D
170,72,126,D
170,72,123,D
199,74,133,D
170,72,125,D
165,77,120,D
170,77,120,D
169,74,124,D
194,70,126,D
150,80,125,D
194,78,123,D
155,80,120,D
169,76,131,D
174,80,120,D
186,76,140,D
179,73,122,D
181,80,122,D
153,73,138,D
194,74,134,D
178,80,139,D
167,77,127,D
180,77,126,D
181,75,121,D
187,80,129,D
192,73,131,D
194,76,121,D
160,80,120,D
196,74,133,D
168,77,134,D
156,78,137,D
180,77,128,D
196,77,131,D
166,76,124,D
163,72,136,D
186,70,122,D
167,75,138,D
196,80,125,D
160,71,124,D
168,70,133,D
174,75,127,D
182,72,123,D
167,77,125,D
197,79,128,D
166,76,133,D
178,74,131,D
192,73,138,D
177,73,129,D
160,72,139,D
199,75,138,D
193,70,137,D
192,80,137,D
184,73,125,D
199,75,127,D
180,71,124,D
199,76,138,D
154,71,121,D
160,72,135,D
197,74,127,D
193,75,136,D
170,73,134,D
174,80,127,D
167,75,134,D
200,75,125,D
152,71,129,D
174,71,137,D
176,74,133,D
153,75,134,D
190,71,127,D
189,72,126,D
155,72,125,D
194,76,135,D
162,72,129,D
187,70,125,D
152,80,132,D
151,73,125,D
189,78,134,D
156,71,123,D
197,75,120,D
194,77,127,D
191,77,125,D
176,70,129,D
159,77,128,D
180,72,121,D
195,70,125,D
160,76,120,D
169,77,127,D
200,70,138,D
172,70,124,D
159,74,133,D
170,73,135,D
178,76,128,D
183,80,138,D
182,75,135,D
188,70,129,D
177,78,128,D
155,73,135,D
172,72,121,D
156,72,137,D
168,73,121,D
196,78,121,D
168,80,127,D
195,73,133,D
171,76,124,D
165,70,131,D
193,74,126,D
162,80,134,D
171,79,126,D
184,73,133,D
198,78,130,D
169,79,120,D
183,79,135,D
161,79,130,D
168,70,139,D
160,70,131,D
181,74,137,D
158,78,140,D
194,71,139,D
180,71,135,D
182,80,126,D
159,75,121,D
164,75,130,D
167,80,135,D
181,79,133,D
181,79,131,D
193,75,140,D
160,80,136,D
181,74,129,D
156,72,139,D
186,75,120,D
166,71,135,D
173,73,121,D
173,76,122,D
162,73,139,D
165,71,136,D
183,75,124,D
155,71,139,D
177,78,135,D
162,72,139,D
173,76,121,D
158,80,139,D
184,71,139,D
162,76,120,D
185,77,126,D
167,72,139,D
177,74,134,D
177,70,123,D
160,77,137,D
199,80,129,D
154,71,135,D
157,74,135,D
175,78,127,D
180,77,137,D
184,75,138,D
185,74,131,D
168,70,122,D
197,80,121,D
167,72,129,D
182,71,132,D
193,72,127,D
162,73,129,D
198,80,123,D
180,78,125,D
166,70,122,D
193,77,132,D
168,70,129,D
163,76,133,D
189,74,134,D
154,71,130,D
159,74,134,D
179,78,127,D
195,75,125,D
154,74,130,D
164,78,129,D
189,74,137,D
186,72,134,D
153,76,132,D
173,70,139,D
162,71,131,D
193,79,122,D
183,80,120,D
174,79,126,D
188,76,140,D
174,70,140,D
153,78,138,D
182,80,136,D
160,79,126,D
157,70,121,D
153,70,136,D
165,78,120,D
163,74,125,D
193,74,139,D
150,76,137,D
187,77,131,D
152,77,122,D
180,76,123,D
170,76,139,D
190,70,138,D
196,75,140,D
185,78,124,D
187,71,132,D
194,78,137,D
155,78,131,D
156,75,123,D
200,76,135,D
152,76,131,D
162,74,125,D
190,73,120,D
190,74,129,D
168,71,137,D
165,77,129,D
157,73,123,D
187,79,121,D
184,79,120,D
197,73,137,D
175,79,125,D
192,73,126,D
182,80,138,D
161,74,123,D
166,75,130,D
161,70,122,D
185,72,132,D
159,77,120,D
183,78,120,D
185,71,137,D
194,70,131,D
157,78,133,D
160,73,138,D
158,77,139,D
190,78,139,D
183,70,132,D
178,78,140,D
190,74,134,D
187,72,127,D
162,73,128,D
159,71,125,D
187,78,126,D
178,70,134,D
186,78,128,D
151,77,127,D
192,76,138,D
187,77,132,D
154,71,124,D
167,77,134,D
192,71,131,D
185,72,134,D
167,75,120,D
157,71,124,D
183,75,121,D
188,74,128,D
150,71,133,D
184,79,127,D
178,70,140,D
199,76,123,D
172,70,126,D
185,79,126,D
162,71,138,D
179,78,136,D
196,75,129,D
169,80,126,D
175,80,134,D
153,72,140,D
187,78,121,D
178,72,138,D
185,74,139,D
171,70,124,D
157,79,120,D
184,72,137,D
178,79,139,D
177,76,124,D
196,71,125,D
160,70,125,D
193,76,125,D
153,76,136,D
196,80,134,D
180,71,121,D
162,70,136,D
189,70,131,D
170,73,124,D
200,80,133,D
153,75,123,D
152,79,130,D
151,77,131,D
169,80,139,D
187,72,121,D
195,72,140,D
179,74,124,D
184,80,128,D
198,74,121,D
150,70,137,D
183,70,130,D
199,79,139,D
153,75,135,D
155,75,126,D
160,71,124,D
189,73,131,D
178,78,122,D
150,73,139,D
180,79,138,D
187,79,123,D
179,73,125,D
187,80,134,D
195,74,123,D
165,78,139,D
179,72,132,D
200,78,129,D
200,72,133,D
200,76,132,D
176,73,121,D
192,72,125,D
150,79,132,D
198,77,120,D
181,79,137,D
176,75,121,D
153,71,128,D
175,79,131,D
171,72,137,D
198,78,139,D
193,74,135,D
183,71,124,D
190,79,122,D
198,79,128,D
158,70,129,D
164,72,132,D
170,78,132,D
181,78,121,D
175,80,139,D
162,77,126,D
187,71,136,D
199,80,139,D
160,78,121,D
197,80,136,D
199,80,122,D
174,70,125,D
166,74,139,D
169,80,127,D
199,72,126,D
183,75,134,D
158,74,134,D
165,75,138,D
197,70,123,D
156,72,127,D
185,70,131,D
159,71,135,D
160,72,127,D
194,75,121,D
180,77,135,D
175,74,124,D
184,80,121,D
196,75,130,D
154,72,127,D
166,74,136,D
194,70,133,D
155,74,137,D
189,77,129,D
163,80,130,D
165,78,137,D
169,73,129,D
191,71,127,D
170,78,132,D
188,76,125,D
164,74,120,D
179,72,131,D
168,79,130,D
155,75,130,D
189,70,125,D
153,79,137,D
186,72,132,D
183,78,131,D
168,70,125,D
151,74,122,D
161,77,137,D
195,73,133,D
163,77,140,D
153,75,120,D
199,73,125,D
158,80,138,D
197,75,139,D
194,75,127,D
157,71,129,D
161,71,122,D
175,77,135,D
175,79,134,D
160,70,130,D
197,70,140,D
161,72,139,D
192,75,136,D
200,78,132,D
172,72,133,D
197,72,140,D
180,73,137,D
172,70,134,D
167,74,124,D
153,70,130,D
170,76,125,D
156,79,126,D
156,79,129,D
189,75,136,D
172,73,137,D
154,77,124,D
199,77,139,D
157,71,126,D
175,79,133,D
162,79,133,D
172,70,123,D
198,70,131,D
155,74,121,D
163,79,133,D
166,75,136,D
193,73,123,D
173,73,135,D
194,78,121,D
169,72,133,D
195,75,129,D
165,72,133,D
160,77,124,D
162,72,128,D
188,76,134,D
170,72,129,D
152,75,132,D
179,78,136,D
181,74,128,D
160,70,132,D
198,73,134,D
177,79,122,D
196,72,129,D
155,74,121,D
184,72,138,D
164,74,137,D
152,75,133,D
150,75,137,D
194,75,121,D
160,78,128,D
158,77,125,D
174,79,140,D
198,70,135,D
152,74,129,D
199,71,123,D
181,73,126,D
181,72,136,D
174,77,133,D
169,71,122,D
172,71,120,D
183,70,131,D
162,70,140,D
177,72,137,D
176,72,125,D
156,70,130,D
195,80,121,D
191,76,134,D
179,79,135,D
173,79,134,D
157,75,132,D
173,78,139,D
183,73,136,D
180,71,135,D
172,77,134,D
170,70,125,D
188,74,135,D
183,78,123,D
200,74,121,D
166,70,122,D
150,73,140,D
171,76,133,D
184,80,131,D
189,73,138,D
196,71,129,D
160,78,124,D
179,73,136,D
187,77,128,D
182,71,120,D
185,75,136,D
180,74,122,D
163,76,138,D
168,75,138,D
175,80,135,D
152,75,121,D
151,76,131,D
154,79,130,D
164,77,123,D
179,75,134,D
168,73,123,D
160,72,134,D
157,73,130,D
176,73,121,D
196,77,136,D
191,72,121,D
173,77,130,D
159,80,135,D
168,76,135,D
170,80,135,D
198,72,122,D
175,72,139,D
169,73,136,D
154,74,129,D
151,79,137,D
170,76,129,D
160,74,122,D
194,79,130,D
194,78,131,D
181,73,134,D
174,76,126,D
187,80,138,D
155,79,138,D
161,75,140,D
200,78,124,D
168,76,126,D
173,79,121,D
159,75,138,D
195,73,137,D
200,74,132,D
180,72,124,D
197,74,122,D
179,78,139,D
191,80,140,D
176,72,137,D
175,78,136,D
180,71,131,D
152,76,127,D
166,80,138,D
174,80,134,D
152,75,136,D
155,76,131,D
200,80,130,D
187,73,131,D
185,70,133,D
198,74,128,D
187,73,135,D
171,79,135,D
182,72,128,D
167,78,123,D
156,72,131,D
187,75,130,D
189,72,123,D
171,77,135,D
154,71,127,D
153,76,132,D
176,77,134,D
166,76,123,D
187,72,122,D
183,78,139,D
161,76,121,D
152,77,126,D
154,79,130,D
171,80,128,D
152,79,129,D
151,72,133,D
159,70,132,D
188,76,129,D
169,80,132,D
152,74,135,D
177,78,122,D
155,71,140,D
157,75,125,D
172,72,127,D
162,76,138,D
153,71,120,D
174,75,131,D
181,74,129,D
154,73,123,D
192,70,131,D
162,74,133,D
199,70,134,D
188,73,124,D
187,74,124,D
154,73,121,D
176,80,126,D
157,71,123,D
190,75,129,D
191,77,120,D
182,77,139,D
156,70,136,D
179,73,131,D
190,80,138,D
190,76,121,D
177,73,132,D
176,75,131,D
151,78,132,D
152,76,134,D
164,71,133,D
193,76,130,D
155,75,134,D
152,80,121,D
188,74,124,D
171,73,131,D
177,77,125,D
156,78,137,D
152,70,130,D
177,73,120,D
161,77,126,D
196,76,132,D
189,77,128,D
173,76,134,D
151,75,130,D
158,77,132,D
178,80,122,D
177,79,123,D
154,76,134,D
195,72,122,D
186,77,123,D
195,70,140,D
169,80,136,D
197,76,129,D
158,80,125,D
192,76,129,D
151,79,125,D
185,75,127,D
195,71,124,D
167,79,139,D
164,78,140,D
170,70,121,D
185,72,129,D
168,71,135,D
180,72,122,D
179,71,136,D
168,71,128,D
191,75,138,D
161,73,136,D
155,72,127,D
160,78,129,D
162,72,122,D
177,79,128,D
177,72,129,D
182,79,139,D
170,80,132,D
194,72,138,D
174,72,124,D
157,73,136,D
162,74,138,D
177,71,121,D
185,80,132,D
186,77,130,D
174,76,124,D
151,80,137,D
156,73,135,D
173,76,122,D
175,77,126,D
175,71,133,D
157,79,139,D
174,76,131,D
175,80,132,D
161,73,140,D
154,76,135,D
195,72,133,D
195,75,127,D
158,73,140,D
188,78,128,D
162,77,130,D
195,70,132,D
185,70,126,D
176,80,127,D
170,75,137,D
156,72,122,D
159,75,130,D
179,76,135,D
162,75,120,D
170,72,134,D
186,80,139,D
159,77,130,D
192,74,125,D
170,74,134,D
184,79,140,D
153,77,124,D
179,77,138,D
158,70,132,D
168,74,133,D
157,80,139,D
185,70,124,D
179,74,127,D
159,76,122,D
191,76,128,D
162,76,123,D
166,77,137,D
171,77,124,D
183,72,133,D
172,78,120,D
160,78,134,D
162,77,123,D
176,70,131,D
192,75,136,D
150,80,136,D
154,77,139,D
173,74,139,D
179,74,123,D
160,73,121,D
152,76,128,D
190,79,125,D
159,73,127,D
183,80,137,D
188,70,125,D
200,71,138,D
176,77,128,D
182,76,132,D
163,77,131,D
195,71,134,D
165,76,129,D
198,79,128,D
150,76,127,D
158,76,128,D
153,71,134,D
193,71,121,D
174,80,130,D
176,80,131,D
151,79,124,D
173,80,121,D
192,77,136,D
174,74,139,D
200,74,128,D
150,73,137,D
155,73,132,D
188,79,132,D
195,79,137,D
189,80,138,D
197,76,139,D
154,80,127,D
174,77,130,D
196,71,132,D
150,77,126,D
175,79,137,D
157,71,134,D
187,76,139,D
169,76,124,D
200,78,129,D
181,79,139,D
151,79,137,D
157,80,124,D
191,76,126,D
185,78,134,D
169,71,138,D
164,78,138,D
163,75,122,D
169,75,140,D
173,78,140,D
190,72,125,D
181,80,136,D
181,77,120,D
163,78,140,D
176,70,131,D
180,77,122,D
158,71,120,D
172,76,134,D
155,80,130,D
167,73,122,D
165,76,140,D
176,72,123,D
191,71,124,D
175,70,128,D
165,79,132,D
153,75,131,D
192,76,130,D
197,71,138,D
180,76,132,D
169,70,132,D
197,80,129,D
165,78,122,D
187,80,121,D
196,79,125,D
184,71,128,D
172,75,133,D
184,80,122,D
163,75,138,D
154,76,120,D
189,70,132,D
191,75,120,D
166,72,138,D
151,77,139,D
198,77,126,D
177,79,123,D
199,80,136,D
197,72,140,D
171,75,137,D
153,74,127,D
159,78,132,D
190,71,136,D
195,74,126,D
160,76,132,D
188,76,131,D
183,73,130,D
151,80,125,D
175,75,138,D
150,78,124,D
179,77,134,D
151,74,130,D
155,76,136,D
163,76,123,D
152,76,140,D
194,80,130,D
156,73,140,D
185,76,133,D
193,71,122,D
199,73,121,D
166,76,129,D
181,79,130,D
154,72,122,D
162,71,128,D
159,74,140,D
190,71,128,D
191,70,140,D
185,79,121,D
168,75,120,D
174,72,133,D
156,79,139,D
173,71,136,D
181,75,125,D
199,72,124,D
186,79,127,D
188,72,133,D
172,74,122,D
154,80,136,D
180,72,132,D
168,79,138,D
176,78,130,D
194,75,121,D
191,71,134,D
176,77,139,D
164,79,136,D
193,73,132,D
170,80,130,D
191,73,133,D
160,78,137,D
181,72,123,D
194,73,136,D
179,76,140,D
177,72,120,D
172,73,120,D
187,77,136,D
184,75,132,D
162,70,129,D
184,74,140,D
194,78,136,D
183,75,121,D
199,75,134,D
199,74,139,D
154,75,133,D
168,73,121,D
177,73,135,D
153,76,130,D
200,75,135,D
161,74,132,D
198,80,129,D
166,74,133,D
160,76,140,D
198,80,120,D
158,75,120,D
150,71,129,D
165,78,128,D
157,79,129,D
178,80,128,D
196,80,135,D
172,77,129,D
173,71,123,D
176,73,121,D
187,72,120,D
178,77,136,D
172,79,123,D
176,75,126,D
154,75,139,D
176,74,139,D
184,79,132,D
175,80,136,D
175,75,120,D
151,75,121,D
172,77,128,D
152,72,122,D
150,73,126,D
166,71,134,D
164,74,132,D
196,78,128,D
198,79,121,D
175,75,126,D
196,75,120,D
186,70,140,D
191,75,129,D
179,80,138,D
198,70,129,D
186,76,138,D
192,72,137,D
184,70,140,D
159,79,124,D
189,77,131,D
194,72,126,D
184,77,138,D
160,71,132,D
183,74,124,D
154,71,123,D
197,78,133,D
181,78,126,D
197,77,125,D
196,78,126,D
154,70,126,D
151,72,126,D
197,73,131,D
193,76,131,D
175,75,134,D
178,70,140,D
190,72,131,D
179,79,131,D
182,75,120,D
184,79,120,D
180,78,135,D
171,78,122,D
152,72,132,D
186,76,124,D
197,79,129,D
166,75,124,D
180,74,130,D
179,72,135,D
191,70,122,D
199,78,139,D
200,80,139,D
170,74,134,D
199,79,129,D
169,72,120,D
172,74,128,D
176,77,126,D
182,76,121,D
196,72,122,D
152,78,124,D
163,80,140,D
193,74,127,D
183,76,129,D
161,78,121,D
156,77,136,D
171,76,132,D
198,72,132,D
196,76,132,D
164,80,122,D
151,70,132,D
178,75,123,D
154,71,135,D
159,77,134,D
183,76,136,D
175,77,120,D
155,80,127,D
169,78,121,D
198,75,127,D
155,78,140,D
179,75,135,D
185,76,120,D
197,77,135,D
195,71,134,D
186,77,139,D
199,75,125,D
195,75,127,D
195,74,125,D
193,79,129,D
154,79,123,D
172,74,122,D
171,76,132,D
197,73,137,D
196,70,127,D
151,79,127,D
184,75,124,D
186,80,138,D
190,71,126,D
185,78,124,D
160,77,130,D
191,74,132,D
163,70,124,D
176,80,139,D
181,78,120,D
164,76,124,D
153,73,121,D
163,79,127,D
175,80,139,D
189,73,137,D
194,71,138,D
160,76,133,D
154,79,122,D
191,78,139,D
197,79,121,D
175,73,133,D
167,73,139,D
182,78,133,D
165,75,133,D
194,75,135,D
157,78,129,D
173,76,134,D
171,78,132,D
189,75,140,D
200,76,121,D
195,78,123,D
176,79,120,D
174,77,133,D
192,78,131,D
194,77,123,D
194,78,126,D
195,76,123,D
172,72,140,D
180,72,135,D
184,79,130,D
157,78,127,D
172,75,125,D
170,76,124,D
154,75,120,D
158,77,138,D
184,77,139,D
182,80,131,D
152,77,135,D
161,74,134,D
186,71,134,D
150,73,139,D
178,72,137,D
191,70,139,D
170,73,128,D
173,71,140,D
190,80,126,D
152,79,127,D
152,72,128,D
158,70,125,D
156,80,133,D
153,72,129,D
188,76,125,D
166,72,139,D
159,77,121,D
159,79,120,D
170,78,139,D
191,79,122,D
152,71,140,D
170,78,135,D
155,70,128,D
191,71,120,D
182,77,132,D
185,74,136,D
162,80,134,D
177,73,134,D
187,71,134,D
165,72,137,D
159,75,131,D
167,79,122,D
165,73,130,D
196,73,129,D
178,71,138,D
180,76,139,D
195,74,129,D
157,70,122,D
163,71,130,D
191,76,136,D
188,76,137,D
185,75,122,D
169,71,130,D
192,72,138,D
186,80,121,D
198,70,126,D
177,78,128,D
170,74,132,D
155,75,130,D
171,74,122,D
185,70,121,D
174,78,134,D
177,76,138,D
168,74,125,D
176,77,125,D
176,78,123,D
172,79,137,D
174,72,132,D
166,75,131,D
197,70,133,D
192,78,135,D
182,70,140,D
193,76,137,D
159,77,136,D
188,76,140,D
192,74,130,D
198,76,122,D
164,75,135,D
